record_id,student_id,student_name,gender,age,class,location,subject,attendance_pct,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year
12480,309,Casey Campos MD,Male,19,Form 1,Mombasa,Physics,84.0,1.4,58.5,50.5,57.7,55.7,D,Term 3,2024
12481,309,Casey Campos MD,Male,19,Form 1,Mombasa,Physics,73.7,3.9,58.5,70.7,51.3,58.5,D,Term 1,2025
12482,309,Casey Campos MD,Male,19,Form 1,Mombasa,English,75.4,4.7,59.2,67.5,66.8,65.5,C,Term 1,2025
12483,309,Casey Campos MD,Male,19,Form 1,Mombasa,Mathematics,75.7,2.0,58.2,53.6,57.0,56.2,D,Term 1,2025
12484,309,Casey Campos MD,Male,19,Form 1,Mombasa,Computer Science,90.7,2.6,59.5,63.3,72.1,67.0,C,Term 1,2025
12485,309,Casey Campos MD,Male,19,Form 1,Mombasa,History,85.5,5.9,73.2,80.9,79.8,78.8,B,Term 1,2025
12486,309,Casey Campos MD,Male,19,Form 1,Mombasa,Computer Science,93.6,4.1,66.0,69.4,56.6,62.3,C,Term 2,2025
12487,309,Casey Campos MD,Male,19,Form 1,Mombasa,History,80.4,1.2,64.2,62.2,58.7,60.8,C,Term 2,2025
12488,309,Casey Campos MD,Male,19,Form 1,Mombasa,Biology,79.1,4.8,66.5,73.6,74.4,72.6,B,Term 2,2025
12489,309,Casey Campos MD,Male,19,Form 1,Mombasa,Mathematics,79.9,1.0,45.0,32.3,39.9,38.6,F,Term 2,2025
12490,309,Casey Campos MD,Male,19,Form 1,Mombasa,Physics,88.8,3.6,66.2,65.4,57.9,61.8,C,Term 2,2025
12491,309,Casey Campos MD,Male,19,Form 1,Mombasa,History,97.2,3.7,52.8,64.6,59.0,59.4,D,Term 3,2025
12492,309,Casey Campos MD,Male,19,Form 1,Mombasa,English,82.2,2.6,46.6,40.3,44.0,43.4,F,Term 3,2025
12493,309,Casey Campos MD,Male,19,Form 1,Mombasa,Physics,76.2,3.1,65.0,45.9,74.0,63.8,C,Term 3,2025
12494,309,Casey Campos MD,Male,19,Form 1,Mombasa,Biology,65.7,3.0,54.4,40.2,65.4,55.6,D,Term 3,2025
12495,309,Casey Campos MD,Male,19,Form 1,Mombasa,Mathematics,78.4,3.8,66.6,48.6,37.2,46.5,F,Term 3,2025
12496,309,Casey Campos MD,Male,19,Form 1,Mombasa,Computer Science,95.6,1.2,68.4,57.8,62.7,62.4,C,Term 3,2025
12497,310,Robert Mejia,Female,17,Form 1,Nakuru,English,82.3,5.0,87.5,97.1,91.7,92.5,A,Term 1,2023
12498,310,Robert Mejia,Female,17,Form 1,Nakuru,Mathematics,81.7,3.5,84.7,98.6,99.4,96.2,A,Term 1,2023
12499,310,Robert Mejia,Female,17,Form 1,Nakuru,Computer Science,75.7,5.6,89.6,83.5,93.3,89.6,A,Term 1,2023
12500,310,Robert Mejia,Female,17,Form 1,Nakuru,History,77.6,3.2,64.2,62.6,51.4,57.3,D,Term 1,2023
12501,310,Robert Mejia,Female,17,Form 1,Nakuru,Computer Science,89.7,2.4,75.4,80.0,71.3,74.7,B,Term 2,2023
12502,310,Robert Mejia,Female,17,Form 1,Nakuru,Mathematics,66.9,0.2,60.4,76.6,63.0,66.5,C,Term 2,2023
12503,310,Robert Mejia,Female,17,Form 1,Nakuru,Biology,69.3,2.1,86.5,84.0,82.4,83.7,A,Term 2,2023
12504,310,Robert Mejia,Female,17,Form 1,Nakuru,English,82.0,3.2,82.7,80.1,75.4,78.3,B,Term 3,2023
12505,310,Robert Mejia,Female,17,Form 1,Nakuru,Physics,79.4,3.5,81.1,84.8,81.7,82.5,A,Term 3,2023
12506,310,Robert Mejia,Female,17,Form 1,Nakuru,Mathematics,76.4,3.1,83.7,93.1,73.4,81.4,A,Term 3,2023
12507,310,Robert Mejia,Female,17,Form 1,Nakuru,History,84.1,2.4,68.0,80.5,63.1,69.3,C,Term 3,2023
12508,310,Robert Mejia,Female,17,Form 1,Nakuru,Computer Science,85.0,3.2,83.1,70.6,74.5,75.0,B,Term 1,2024
12509,310,Robert Mejia,Female,17,Form 1,Nakuru,English,71.1,4.1,91.3,100.0,93.6,95.0,A,Term 1,2024
12510,310,Robert Mejia,Female,17,Form 1,Nakuru,Mathematics,88.3,4.5,86.1,77.3,73.6,77.2,B,Term 1,2024
12511,310,Robert Mejia,Female,17,Form 1,Nakuru,Biology,92.9,1.7,91.6,70.7,88.6,83.9,A,Term 2,2024
12512,310,Robert Mejia,Female,17,Form 1,Nakuru,Mathematics,81.8,2.9,82.9,86.5,74.4,79.7,B,Term 2,2024
12513,310,Robert Mejia,Female,17,Form 1,Nakuru,Physics,87.0,1.3,91.9,93.7,100.0,96.5,A,Term 2,2024
12514,310,Robert Mejia,Female,17,Form 1,Nakuru,Biology,74.3,3.0,67.5,62.4,78.7,71.6,B,Term 3,2024
12515,310,Robert Mejia,Female,17,Form 1,Nakuru,English,87.7,2.3,84.4,79.5,72.6,77.0,B,Term 3,2024
12516,310,Robert Mejia,Female,17,Form 1,Nakuru,History,92.7,2.8,89.4,100.0,87.3,91.5,A,Term 3,2024
12517,310,Robert Mejia,Female,17,Form 1,Nakuru,Physics,61.9,2.7,80.8,84.2,73.9,78.3,B,Term 3,2024
12518,310,Robert Mejia,Female,17,Form 1,Nakuru,Physics,97.6,4.4,87.6,100.0,96.9,96.0,A,Term 1,2025
12519,310,Robert Mejia,Female,17,Form 1,Nakuru,Computer Science,77.1,5.1,95.7,82.2,86.5,87.1,A,Term 1,2025
12520,310,Robert Mejia,Female,17,Form 1,Nakuru,Biology,95.8,2.0,68.5,85.1,91.4,85.0,A,Term 1,2025
12521,310,Robert Mejia,Female,17,Form 1,Nakuru,Computer Science,72.8,3.7,71.4,76.6,74.3,74.4,B,Term 2,2025
12522,310,Robert Mejia,Female,17,Form 1,Nakuru,History,83.3,2.5,87.2,89.1,91.9,90.1,A,Term 2,2025
12523,310,Robert Mejia,Female,17,Form 1,Nakuru,Physics,81.5,2.2,83.6,87.2,64.0,74.9,B,Term 2,2025
12524,310,Robert Mejia,Female,17,Form 1,Nakuru,English,87.1,2.0,93.1,94.9,83.8,89.0,A,Term 2,2025
12525,310,Robert Mejia,Female,17,Form 1,Nakuru,Mathematics,68.1,4.9,81.1,100.0,93.9,93.2,A,Term 2,2025
12526,310,Robert Mejia,Female,17,Form 1,Nakuru,Biology,83.3,1.8,83.8,82.9,69.0,76.1,B,Term 2,2025
12527,310,Robert Mejia,Female,17,Form 1,Nakuru,Biology,74.6,1.5,72.5,63.9,53.3,60.3,C,Term 3,2025
12528,310,Robert Mejia,Female,17,Form 1,Nakuru,Physics,72.4,2.1,78.6,72.7,75.4,75.2,B,Term 3,2025
12529,310,Robert Mejia,Female,17,Form 1,Nakuru,English,79.4,4.7,94.1,88.1,93.9,92.2,A,Term 3,2025
12530,310,Robert Mejia,Female,17,Form 1,Nakuru,History,50.9,3.5,66.9,71.3,63.5,66.5,C,Term 3,2025
12531,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,84.6,2.2,75.7,75.8,66.8,71.3,B,Term 1,2023
12532,311,Paula Oconnell,Female,14,Form 2,Eldoret,Physics,87.7,1.9,52.7,74.0,79.7,72.6,B,Term 1,2023
12533,311,Paula Oconnell,Female,14,Form 2,Eldoret,Computer Science,84.2,0.6,61.4,61.2,81.4,71.3,B,Term 1,2023
12534,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,79.6,2.1,65.2,60.7,51.8,57.2,D,Term 1,2023
12535,311,Paula Oconnell,Female,14,Form 2,Eldoret,English,89.3,1.7,56.2,50.1,65.5,59.0,D,Term 1,2023
12536,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,87.2,3.3,76.2,78.1,88.6,83.0,A,Term 1,2023
12537,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,91.8,3.3,57.3,52.9,72.8,63.7,C,Term 2,2023
12538,311,Paula Oconnell,Female,14,Form 2,Eldoret,English,76.4,3.1,72.0,48.4,62.0,59.9,D,Term 2,2023
12539,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,78.4,3.0,60.5,57.2,81.4,69.9,C,Term 2,2023
12540,311,Paula Oconnell,Female,14,Form 2,Eldoret,Computer Science,79.0,3.5,48.1,54.0,65.7,58.7,D,Term 2,2023
12541,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,82.3,2.2,65.6,78.0,79.7,76.4,B,Term 2,2023
12542,311,Paula Oconnell,Female,14,Form 2,Eldoret,Physics,76.2,1.8,65.1,61.0,71.3,67.0,C,Term 2,2023
12543,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,84.7,4.6,62.8,69.5,66.2,66.5,C,Term 3,2023
12544,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,80.1,2.2,73.0,51.8,64.6,62.4,C,Term 3,2023
12545,311,Paula Oconnell,Female,14,Form 2,Eldoret,Physics,80.9,1.4,54.3,58.4,60.3,58.5,D,Term 3,2023
12546,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,81.9,5.8,63.2,76.8,34.2,52.8,D,Term 3,2023
12547,311,Paula Oconnell,Female,14,Form 2,Eldoret,Physics,75.8,2.5,58.8,54.8,45.4,50.9,D,Term 1,2024
12548,311,Paula Oconnell,Female,14,Form 2,Eldoret,English,88.2,4.0,63.1,78.8,69.4,71.0,B,Term 1,2024
12549,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,82.0,5.4,53.9,65.2,70.8,65.8,C,Term 1,2024
12550,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,64.9,1.1,57.6,61.6,65.0,62.5,C,Term 1,2024
12551,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,91.5,2.5,65.7,76.1,64.7,68.3,C,Term 1,2024
12552,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,68.2,6.1,83.8,93.8,80.4,85.1,A,Term 2,2024
12553,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,80.6,2.7,49.5,59.1,71.7,63.5,C,Term 2,2024
12554,311,Paula Oconnell,Female,14,Form 2,Eldoret,Physics,84.8,4.2,69.6,75.6,71.2,72.2,B,Term 2,2024
12555,311,Paula Oconnell,Female,14,Form 2,Eldoret,Computer Science,71.4,4.4,57.4,76.2,66.3,67.5,C,Term 3,2024
12556,311,Paula Oconnell,Female,14,Form 2,Eldoret,English,84.5,0.0,54.3,59.6,58.6,58.1,D,Term 3,2024
12557,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,73.4,4.8,70.1,86.7,66.5,73.3,B,Term 3,2024
12558,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,98.6,2.7,76.2,67.6,77.5,74.2,B,Term 3,2024
12559,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,69.0,3.0,73.4,72.4,67.8,70.3,B,Term 3,2024
12560,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,86.7,1.9,72.2,64.4,70.8,69.2,C,Term 1,2025
12561,311,Paula Oconnell,Female,14,Form 2,Eldoret,Physics,89.7,6.7,87.1,87.9,84.8,86.2,A,Term 1,2025
12562,311,Paula Oconnell,Female,14,Form 2,Eldoret,English,83.1,4.2,75.0,67.7,73.7,72.2,B,Term 1,2025
12563,311,Paula Oconnell,Female,14,Form 2,Eldoret,Computer Science,73.6,1.2,66.5,58.3,62.1,61.9,C,Term 1,2025
12564,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,85.1,3.4,68.3,74.6,71.7,71.9,B,Term 1,2025
12565,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,89.7,4.6,98.4,92.8,91.6,93.3,A,Term 1,2025
12566,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,72.6,1.6,65.1,82.3,57.8,66.6,C,Term 2,2025
12567,311,Paula Oconnell,Female,14,Form 2,Eldoret,English,73.7,3.4,65.5,60.3,61.3,61.8,C,Term 2,2025
12568,311,Paula Oconnell,Female,14,Form 2,Eldoret,Biology,86.3,2.1,67.2,64.8,59.4,62.6,C,Term 2,2025
12569,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,77.2,4.6,70.5,78.4,75.8,75.5,B,Term 2,2025
12570,311,Paula Oconnell,Female,14,Form 2,Eldoret,History,95.5,4.3,79.7,75.2,87.6,82.3,A,Term 3,2025
12571,311,Paula Oconnell,Female,14,Form 2,Eldoret,Computer Science,89.8,2.8,64.6,65.8,52.2,58.7,D,Term 3,2025
12572,311,Paula Oconnell,Female,14,Form 2,Eldoret,English,85.7,4.7,67.8,74.3,76.1,73.9,B,Term 3,2025
12573,311,Paula Oconnell,Female,14,Form 2,Eldoret,Mathematics,63.3,4.6,63.1,82.8,67.0,71.0,B,Term 3,2025
12574,312,Judith Brown,Female,18,Form 3,Nakuru,History,90.0,5.5,75.1,78.4,86.5,81.8,A,Term 1,2023
12575,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,78.9,4.6,61.6,81.5,73.6,73.6,B,Term 1,2023
12576,312,Judith Brown,Female,18,Form 3,Nakuru,Mathematics,92.5,3.5,76.1,71.3,86.9,80.1,A,Term 1,2023
12577,312,Judith Brown,Female,18,Form 3,Nakuru,English,81.7,5.7,66.9,71.8,85.6,77.7,B,Term 1,2023
12578,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,72.8,1.0,60.8,74.2,65.8,67.3,C,Term 1,2023
12579,312,Judith Brown,Female,18,Form 3,Nakuru,Mathematics,89.0,3.4,57.1,57.0,62.0,59.5,D,Term 2,2023
12580,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,85.2,2.6,63.9,67.6,64.1,65.1,C,Term 2,2023
12581,312,Judith Brown,Female,18,Form 3,Nakuru,History,79.8,2.4,62.2,62.3,67.7,65.0,C,Term 2,2023
12582,312,Judith Brown,Female,18,Form 3,Nakuru,Biology,75.8,3.2,57.7,55.5,67.9,62.1,C,Term 2,2023
12583,312,Judith Brown,Female,18,Form 3,Nakuru,English,99.1,1.2,77.1,69.9,67.7,70.2,B,Term 2,2023
12584,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,74.4,2.4,62.2,59.4,69.4,64.9,C,Term 2,2023
12585,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,87.1,2.7,63.0,68.9,66.2,66.4,C,Term 3,2023
12586,312,Judith Brown,Female,18,Form 3,Nakuru,History,84.0,4.3,78.6,57.8,61.3,63.7,C,Term 3,2023
12587,312,Judith Brown,Female,18,Form 3,Nakuru,English,100.0,2.4,79.5,75.6,80.5,78.8,B,Term 3,2023
12588,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,88.2,4.5,80.2,72.5,80.8,78.2,B,Term 3,2023
12589,312,Judith Brown,Female,18,Form 3,Nakuru,History,81.6,2.9,55.8,57.0,70.3,63.4,C,Term 1,2024
12590,312,Judith Brown,Female,18,Form 3,Nakuru,Mathematics,79.2,3.4,70.8,74.3,84.1,78.5,B,Term 1,2024
12591,312,Judith Brown,Female,18,Form 3,Nakuru,English,100.0,0.0,67.9,70.6,82.7,76.1,B,Term 1,2024
12592,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,75.5,2.6,56.8,59.7,72.9,65.7,C,Term 1,2024
12593,312,Judith Brown,Female,18,Form 3,Nakuru,Biology,99.0,5.3,76.3,76.9,77.9,77.3,B,Term 1,2024
12594,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,81.6,4.7,72.1,80.6,87.6,82.4,A,Term 1,2024
12595,312,Judith Brown,Female,18,Form 3,Nakuru,Mathematics,73.7,3.8,77.2,82.6,68.5,74.4,B,Term 2,2024
12596,312,Judith Brown,Female,18,Form 3,Nakuru,Biology,81.2,3.1,75.5,68.7,86.2,78.8,B,Term 2,2024
12597,312,Judith Brown,Female,18,Form 3,Nakuru,English,63.7,1.2,62.2,59.0,70.7,65.5,C,Term 2,2024
12598,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,90.1,4.9,73.0,74.5,60.8,67.4,C,Term 2,2024
12599,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,82.4,4.5,79.5,72.5,92.4,83.9,A,Term 2,2024
12600,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,82.4,0.2,65.6,51.4,60.9,59.0,D,Term 3,2024
12601,312,Judith Brown,Female,18,Form 3,Nakuru,Biology,78.7,2.9,67.3,63.3,70.1,67.5,C,Term 3,2024
12602,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,78.3,4.7,65.7,65.8,62.5,64.1,C,Term 3,2024
12603,312,Judith Brown,Female,18,Form 3,Nakuru,History,71.0,1.0,54.2,59.4,43.4,50.3,D,Term 3,2024
12604,312,Judith Brown,Female,18,Form 3,Nakuru,English,74.0,4.2,59.9,68.7,71.4,68.3,C,Term 3,2024
12605,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,85.1,6.4,78.6,72.9,76.8,76.0,B,Term 1,2025
12606,312,Judith Brown,Female,18,Form 3,Nakuru,Biology,75.5,2.0,49.4,61.4,52.5,54.5,D,Term 1,2025
12607,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,100.0,2.3,75.4,62.4,64.4,66.0,C,Term 1,2025
12608,312,Judith Brown,Female,18,Form 3,Nakuru,Mathematics,66.9,5.2,87.6,62.4,67.0,69.7,C,Term 1,2025
12609,312,Judith Brown,Female,18,Form 3,Nakuru,Biology,88.0,1.8,69.0,67.4,56.7,62.3,C,Term 2,2025
12610,312,Judith Brown,Female,18,Form 3,Nakuru,History,76.2,3.6,62.8,55.1,56.2,57.2,D,Term 2,2025
12611,312,Judith Brown,Female,18,Form 3,Nakuru,English,75.0,3.7,82.7,79.0,76.4,78.5,B,Term 2,2025
12612,312,Judith Brown,Female,18,Form 3,Nakuru,Mathematics,99.7,3.4,82.3,78.8,77.0,78.6,B,Term 2,2025
12613,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,80.3,2.1,68.2,55.2,64.0,62.2,C,Term 2,2025
12614,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,81.8,0.9,61.4,62.8,67.3,64.8,C,Term 2,2025
12615,312,Judith Brown,Female,18,Form 3,Nakuru,Physics,96.9,3.8,82.7,74.1,91.9,84.7,A,Term 3,2025
12616,312,Judith Brown,Female,18,Form 3,Nakuru,Biology,87.0,3.2,64.3,63.1,57.6,60.6,C,Term 3,2025
12617,312,Judith Brown,Female,18,Form 3,Nakuru,English,77.0,6.0,71.7,70.2,75.4,73.1,B,Term 3,2025
12618,312,Judith Brown,Female,18,Form 3,Nakuru,Computer Science,62.8,4.0,66.2,69.1,80.2,74.1,B,Term 3,2025
12619,312,Judith Brown,Female,18,Form 3,Nakuru,History,80.7,4.0,76.2,87.4,81.1,82.0,A,Term 3,2025
12620,313,Rebecca Turner,Male,16,Form 4,Kisumu,Biology,89.0,3.0,67.8,73.3,62.7,66.9,C,Term 1,2023
12621,313,Rebecca Turner,Male,16,Form 4,Kisumu,History,90.4,1.4,49.5,59.6,66.2,60.9,C,Term 1,2023
12622,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,100.0,4.3,62.9,59.1,64.6,62.6,C,Term 1,2023
12623,313,Rebecca Turner,Male,16,Form 4,Kisumu,Physics,69.5,3.8,66.4,61.7,68.7,66.1,C,Term 1,2023
12624,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,74.8,2.2,54.0,40.4,35.9,40.9,F,Term 2,2023
12625,313,Rebecca Turner,Male,16,Form 4,Kisumu,History,73.4,3.8,58.5,55.3,54.7,55.6,D,Term 2,2023
12626,313,Rebecca Turner,Male,16,Form 4,Kisumu,English,90.6,3.6,70.1,70.9,66.3,68.4,C,Term 2,2023
12627,313,Rebecca Turner,Male,16,Form 4,Kisumu,Biology,100.0,3.1,51.7,54.1,68.8,61.0,C,Term 3,2023
12628,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,81.7,3.7,53.3,57.3,52.6,54.1,D,Term 3,2023
12629,313,Rebecca Turner,Male,16,Form 4,Kisumu,English,77.6,1.7,59.6,55.8,39.7,48.5,F,Term 3,2023
12630,313,Rebecca Turner,Male,16,Form 4,Kisumu,Computer Science,68.5,4.0,47.8,52.1,45.3,47.8,F,Term 3,2023
12631,313,Rebecca Turner,Male,16,Form 4,Kisumu,History,60.8,1.6,43.1,50.8,46.6,47.2,F,Term 1,2024
12632,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,82.2,4.7,59.9,63.7,51.2,56.7,D,Term 1,2024
12633,313,Rebecca Turner,Male,16,Form 4,Kisumu,Computer Science,78.1,5.0,61.3,61.5,63.5,62.5,C,Term 1,2024
12634,313,Rebecca Turner,Male,16,Form 4,Kisumu,Physics,71.0,3.7,47.7,57.2,46.7,50.0,D,Term 1,2024
12635,313,Rebecca Turner,Male,16,Form 4,Kisumu,English,75.6,3.3,76.4,72.3,73.4,73.7,B,Term 1,2024
12636,313,Rebecca Turner,Male,16,Form 4,Kisumu,Biology,81.8,6.8,67.6,70.5,69.9,69.6,C,Term 1,2024
12637,313,Rebecca Turner,Male,16,Form 4,Kisumu,Computer Science,68.9,2.0,49.5,58.0,53.8,54.2,D,Term 2,2024
12638,313,Rebecca Turner,Male,16,Form 4,Kisumu,English,91.4,2.8,52.8,50.6,55.4,53.5,D,Term 2,2024
12639,313,Rebecca Turner,Male,16,Form 4,Kisumu,History,85.1,1.8,61.2,56.1,61.1,59.6,D,Term 2,2024
12640,313,Rebecca Turner,Male,16,Form 4,Kisumu,Biology,77.6,3.5,56.1,63.6,44.2,52.4,D,Term 2,2024
12641,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,75.1,2.0,59.0,42.6,53.3,51.2,D,Term 3,2024
12642,313,Rebecca Turner,Male,16,Form 4,Kisumu,Physics,82.3,4.3,58.7,57.1,69.3,63.5,C,Term 3,2024
12643,313,Rebecca Turner,Male,16,Form 4,Kisumu,Computer Science,100.0,4.2,65.5,67.1,67.2,66.8,C,Term 3,2024
12644,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,86.2,3.8,77.4,53.8,76.8,70.0,B,Term 1,2025
12645,313,Rebecca Turner,Male,16,Form 4,Kisumu,Physics,83.4,1.8,47.9,46.6,37.7,42.4,F,Term 1,2025
12646,313,Rebecca Turner,Male,16,Form 4,Kisumu,Biology,81.7,4.6,70.8,71.1,75.2,73.1,B,Term 1,2025
12647,313,Rebecca Turner,Male,16,Form 4,Kisumu,Computer Science,93.7,3.3,60.8,61.7,57.7,59.5,D,Term 1,2025
12648,313,Rebecca Turner,Male,16,Form 4,Kisumu,History,71.7,1.2,40.2,46.9,48.4,46.3,F,Term 1,2025
12649,313,Rebecca Turner,Male,16,Form 4,Kisumu,English,77.8,1.7,63.6,61.7,53.2,57.8,D,Term 1,2025
12650,313,Rebecca Turner,Male,16,Form 4,Kisumu,History,87.2,5.7,62.4,66.0,66.5,65.6,C,Term 2,2025
12651,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,57.0,4.0,64.8,63.8,70.9,67.5,C,Term 2,2025
12652,313,Rebecca Turner,Male,16,Form 4,Kisumu,Computer Science,88.8,3.3,68.2,55.9,54.9,57.8,D,Term 2,2025
12653,313,Rebecca Turner,Male,16,Form 4,Kisumu,English,69.1,0.7,57.1,56.2,66.3,61.5,C,Term 2,2025
12654,313,Rebecca Turner,Male,16,Form 4,Kisumu,Mathematics,78.9,2.0,60.2,50.3,70.0,62.1,C,Term 3,2025
12655,313,Rebecca Turner,Male,16,Form 4,Kisumu,Biology,81.3,3.8,57.8,66.2,32.0,47.4,F,Term 3,2025
12656,313,Rebecca Turner,Male,16,Form 4,Kisumu,Physics,78.6,4.2,47.0,47.1,47.9,47.5,F,Term 3,2025
12657,313,Rebecca Turner,Male,16,Form 4,Kisumu,History,76.0,1.5,55.4,54.0,59.6,57.1,D,Term 3,2025
12658,314,Angelica Taylor,Female,15,Form 2,Kisumu,Biology,94.6,1.1,82.3,65.8,80.6,76.5,B,Term 1,2023
12659,314,Angelica Taylor,Female,15,Form 2,Kisumu,English,80.7,2.8,67.2,76.8,70.3,71.6,B,Term 1,2023
12660,314,Angelica Taylor,Female,15,Form 2,Kisumu,Computer Science,70.8,2.9,67.9,55.6,80.8,70.7,B,Term 1,2023
12661,314,Angelica Taylor,Female,15,Form 2,Kisumu,Mathematics,83.2,1.1,62.6,59.5,68.4,64.6,C,Term 2,2023
12662,314,Angelica Taylor,Female,15,Form 2,Kisumu,Computer Science,100.0,5.8,79.4,85.3,89.2,86.1,A,Term 2,2023
12663,314,Angelica Taylor,Female,15,Form 2,Kisumu,English,84.0,4.1,78.0,68.0,75.5,73.8,B,Term 2,2023
12664,314,Angelica Taylor,Female,15,Form 2,Kisumu,Physics,100.0,3.7,94.0,75.7,100.0,91.5,A,Term 2,2023
12665,314,Angelica Taylor,Female,15,Form 2,Kisumu,Biology,91.7,4.7,77.0,67.8,74.6,73.0,B,Term 2,2023
12666,314,Angelica Taylor,Female,15,Form 2,Kisumu,Biology,85.4,2.6,74.8,63.4,75.5,71.7,B,Term 3,2023
12667,314,Angelica Taylor,Female,15,Form 2,Kisumu,Physics,94.5,6.7,96.2,88.2,100.0,95.7,A,Term 3,2023
12668,314,Angelica Taylor,Female,15,Form 2,Kisumu,History,88.8,4.1,73.0,81.5,67.1,72.6,B,Term 3,2023
12669,314,Angelica Taylor,Female,15,Form 2,Kisumu,History,90.3,3.5,75.8,67.6,67.5,69.2,C,Term 1,2024
12670,314,Angelica Taylor,Female,15,Form 2,Kisumu,English,87.3,3.0,78.4,68.1,66.7,69.5,C,Term 1,2024
12671,314,Angelica Taylor,Female,15,Form 2,Kisumu,Mathematics,79.7,2.9,83.3,73.3,73.9,75.6,B,Term 1,2024
12672,314,Angelica Taylor,Female,15,Form 2,Kisumu,Physics,75.5,1.8,70.3,78.9,79.2,77.3,B,Term 1,2024
12673,314,Angelica Taylor,Female,15,Form 2,Kisumu,Biology,90.7,0.8,66.7,58.2,73.2,67.4,C,Term 1,2024
12674,314,Angelica Taylor,Female,15,Form 2,Kisumu,Computer Science,95.6,4.1,85.3,77.1,64.6,72.5,B,Term 1,2024
12675,314,Angelica Taylor,Female,15,Form 2,Kisumu,English,61.5,2.7,47.8,41.0,46.9,45.3,F,Term 2,2024
12676,314,Angelica Taylor,Female,15,Form 2,Kisumu,Computer Science,76.7,1.7,78.9,89.1,84.3,84.7,A,Term 2,2024
12677,314,Angelica Taylor,Female,15,Form 2,Kisumu,History,79.9,2.3,71.2,72.0,71.3,71.5,B,Term 2,2024
12678,314,Angelica Taylor,Female,15,Form 2,Kisumu,Mathematics,82.7,1.6,78.4,68.0,77.2,74.7,B,Term 2,2024
12679,314,Angelica Taylor,Female,15,Form 2,Kisumu,Physics,73.6,3.3,76.7,75.4,94.5,85.2,A,Term 2,2024
12680,314,Angelica Taylor,Female,15,Form 2,Kisumu,English,85.6,1.7,74.2,57.6,57.2,60.7,C,Term 3,2024
12681,314,Angelica Taylor,Female,15,Form 2,Kisumu,Computer Science,82.3,4.1,64.6,56.6,64.7,62.3,C,Term 3,2024
12682,314,Angelica Taylor,Female,15,Form 2,Kisumu,History,90.2,2.6,79.3,85.0,94.0,88.4,A,Term 3,2024
12683,314,Angelica Taylor,Female,15,Form 2,Kisumu,Mathematics,92.1,7.0,80.5,85.6,78.3,80.9,A,Term 3,2024
12684,314,Angelica Taylor,Female,15,Form 2,Kisumu,Biology,83.2,4.9,79.2,74.9,82.3,79.5,B,Term 1,2025
12685,314,Angelica Taylor,Female,15,Form 2,Kisumu,Mathematics,87.3,1.1,59.7,51.8,46.6,50.8,D,Term 1,2025
